0;750,309;8807,31106569575;-750,26087476011;-692,98415821621;-950,4240604353;15,1872;-211,9;32,4204
0;788,617;9127,99041599182;-781,522143071517;-724,303123209157;-993,058096971267;15,94;-223,14;34,059
0;827,879;9458,17662708053;-813,650755168427;-756,430934733799;-1036,858250434;16,711;-234,67;35,738
0;868,095;9797,64290137544;-846,634055229916;-789,361985147918;-1081,81185808707;17,5002;-246,49;37,4574
0;909,265;10146,1967503492;-880,461301794513;-823,091500932062;-1127,90818672379;18,3076;-258,6;39,2172
0;951,389;10503,6737433085;-915,123318974635;-857,615392107534;-1175,13807972546;19,1332;-271;41,0174
0;994,467;10869,9325749015;-950,612221247306;-892,930133303065;-1223,49367868936;19,977;-283,69;42,858
0;1038,499;11244,8511378237;-986,921194328305;-929,032668944875;-1272,96820189833;20,839;-296,67;44,739
0;1083,485;11628,3233695783;-1024,04431923382;-965,920337027356;-1323,55576655737;21,7192;-309,94;46,6604
0;1129,425;12020,2567009657;-1061,97642991491;-1003,59080733452;-1375,25124504682;22,6176;-323,5;48,6222
0;1176,319;12420,5699764626;-1100,71299722087;-1042,04203100189;-1428,05014784494;23,5342;-337,35;50,6244
0;1224,167;12829,1917477197;-1140,25003368063;-1081,27219905289;-1481,94852752968;24,469;-351,49;52,667
0;1272,969;13246,0588643427;-1180,58401487111;-1121,27970809322;-1536,94289956838;25,422;-365,92;54,75
0;1322,725;13671,1153032422;-1221,71181409663;-1162,06313175638;-1593,0301765728;26,3932;-380,64;56,8734
0;1373,435;14104,3111907267;-1263,63064782264;-1203,62119680161;-1650,20761342699;27,3826;-395,65;59,0372
0;1425,099;14545,6019813041;-1306,33802985316;-1245,95276300013;-1708,4727612499;28,3902;-410,95;61,2414
0;1477,717;14994,9477646555;-1349,83173265987;-1289,05680612435;-1767,82342857922;29,416;-426,54;63,486
0;1531,289;15452,312678035;-1394,10975459356;-1332,93240349375;-1828,25764849087;30,46;-442,42;65,771
0;1585,815;15917,6644058468;-1439,17029195996;-1377,57872163824;-1889,7736506232;31,5222;-458,59;68,0964
0;1641,295;16390,9737516735;-1485,01171513817;-1422,99500572461;-1952,36983727429;32,6026;-475,05;70,4622
0;1697,729;16872,2142708084;-1531,63254807506;-1469,18057045775;-2016,04476289815;33,7012;-491,8;72,8684
0;1755,117;17361,3619535399;-1579,0314506117;-1516,13479222149;-2080,79711644969;34,818;-508,84;75,315
0;1813,459;17858,3949511957;-1627,2072031956;-1563,85710226552;-2146,62570612793;35,953;-526,17;77,802
0;1872,755;18363,2933383596;-1676,15869361151;-1612,34698077917;-2213,52944614639;37,1062;-543,79;80,3294
0;1933,005;18876,0389058084;-1725,88490542634;-1661,60395171961;-2281,5073452236;38,2776;-561,7;82,8972
0;1994,209;19396,6149796364;-1776,38490789534;-1711,62757828456;-2350,55849653874;39,4672;-579,9;85,5054
0;2056,367;19925,0062627832;-1827,65784711851;-1762,41745893728;-2420,68206893965;40,675;-598,39;88,154
0;2119,479;20461,1986957934;-1879,70293827006;-1813,97322390674;-2491,87729922503;41,901;-617,17;90,843
0;2183,545;21005,1793341381;-1932,51945875214;-1866,29453209766;-2564,14348535094;43,1452;-636,24;93,5724
0;2248,565;21556,9362398465;-1986,10674214705;-1919,3810683554;-2637,47998043507;44,4076;-655,6;96,3422
0;2314,539;22116,4583855348;-2040,46417286134;-1973,23254103897;-2711,88618745193;45,6882;-675,25;99,1524
0;2381,467;22683,7355692114;-2095,59118137115;-2027,84867986219;-2787,36155452772;46,987;-695,19;102,003
0;2449,349;23258,7583384704;-2151,48723999158;-2083,22923396909;-2863,90557075747;48,304;-715,42;104,894
0;2518,185;23841,5179228902;-2208,15185910379;-2139,37397021425;-2941,51776247816;49,6392;-735,94;107,8254
0;2587,975;24432,0061736171;-2265,58458378326;-2196,28267162308;-3020,19768994077;50,9926;-756,75;110,7972
0;2658,719;25030,2155092608;-2323,78499078006;-2253,95513601036;-3099,94494433258;52,3642;-777,85;113,8094
0;2730,417;25636,1388673441;-2382,75268580929;-2312,39117473838;-3180,75914510734;53,754;-799,24;116,862
0;2803,069;26249,7696606534;-2442,48730111485;-2371,59061159837;-3262,63993758692;55,162;-820,92;119,955
0;2876,675;26871,1017379225;-2502,98849327514;-2431,55328180122;-3345,5869908028;56,5882;-842,89;123,0884
0;2951,235;27500,1293483552;-2564,25594122294;-2492,27903106524;-3429,59999554991;58,0326;-865,15;126,2622
0;3026,749;28136,8471095577;-2626,28934445563;-2553,76771479006;-3514,67866262882;59,4952;-887,7;129,4764
0;3103,217;28781,2499785033;-2689,08842141459;-2616,01919730754;-3600,8227212554;60,976;-910,54;132,731
0;3180,639;29433,3332252006;-2752,6529080155;-2679,03335120119;-3688,03191761975;62,475;-933,67;136,026
0;3259,015;30093,0924087764;-2816,98255631341;-2742,8100566871;-3776,30601357808;63,9922;-957,09;139,3614
0;3338,345;30760,5233557176;-2882,07713328829;-2807,34920104981;-3865,64478546371;65,5276;-980,8;142,7372
0;3418,629;31435,6221400495;-2947,93641973868;-2872,6506781276;-3956,04802300458;67,0812;-1004,8;146,1534
0;3499,867;32118,385065252;-3014,56020927227;-2938,71438784221;-4047,51552833642;68,653;-1029,09;149,61
0;3582,059;32808,8086477373;-3081,94830738371;-3005,54023576847;-4140,04711510171;70,243;-1053,67;153,107
0;3665,205;33506,8896017362;-3150,10053061096;-3073,12813274015;-4233,64260762609;71,8512;-1078,54;156,6444
0;3749,305;34212,6248254525;-3219,01670576251;-3141,47799448824;-4328,30184016433;73,4776;-1103,7;160,2222
0;3834,359;34926,0113883655;-3288,69666920854;-3210,58974130882;-4424,02465620929;75,1222;-1129,15;163,8404
0;3920,367;35647,0465195686;-3359,14026623005;-3280,46329775761;-4520,81090785774;76,785;-1154,89;167,499
0;4007,329;36375,7275970486;-3430,3473504204;-3351,09859236876;-4618,66045522764;78,466;-1180,92;171,198
0;4095,245;37112,0521378173;-3502,3177831345;-3422,49555739564;-4717,57316592214;80,1652;-1207,24;174,9374
0;4184,115;37856,0177888181;-3575,05143298112;-3494,6541285717;-4817,54891453594;81,8826;-1233,85;178,7172
0;4273,939;38607,6223185365;-3648,54817535468;-3567,57424488953;-4918,58758220018;83,6182;-1260,75;182,5374
0;4364,717;39366,8636092529;-3722,80789200271;-3641,25584839662;-5020,6890561624;85,372;-1287,94;186,398
0;4456,449;40133,7396498805;-3797,83047062608;-3715,69888400624;-5123,85322939846;87,144;-1315,42;190,299
0;4549,135;40908,2485293365;-3873,61580450896;-3790,90329932223;-5228,08000025358;88,9342;-1343,19;194,2404
0;4642,775;41690,3884304033;-3950,16379217613;-3866,86904447659;-5333,36927211008;90,7426;-1371,25;198,2222
0;4737,369;42480,157624035;-4027,47433707513;-3943,59607197858;-5439,72095307942;92,5692;-1399,6;202,2444
0;4832,917;43277,5544640741;-4105,54734728136;-4021,08433657458;-5547,13495571657;94,414;-1428,24;206,307
